tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
473,2019-10-07 00:45:03.4220,2019-10-07 00:52:56.7510,54,Tremont St at West St,42.354979,-71.063348,21,Prudential Center - Belvedere St,42.346520039984114,-71.08065776545118,5836,Subscriber,1994,1,245951,-71.06294658747156,42.35517025367113,248949,-71.08136399636237,42.34463895532059,2703.0,3176.0
708,2019-10-07 00:45:49.6160,2019-10-07 00:57:38.1370,42,Boylston St at Arlington St,42.35258779507021,-71.06764905172895,33,Kenmore Square,42.348706,-71.097009,5785,Subscriber,1967,2,4312,-71.06494352384182,42.352030854888376,1256,-71.09542036448985,42.34978268055233,2749.0,3458.0
299,2019-10-07 00:46:15.6220,2019-10-07 00:51:15.3390,156,Somerville Hospital,42.390888017213385,-71.10962569713591,101,Ball Sq,42.399155887145724,-71.11102573591778,2378,Customer,1995,1,88292,-71.10652495248799,42.39029208182364,57602,-71.11376081808858,42.39761745181732,2775.0,3075.0
1250,2019-10-07 00:46:28.9340,2019-10-07 01:07:19.8240,144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,396,Main St at Beacon St,42.41072713868097,-71.06266822675025,3703,Customer,1987,1,127059,-71.07599116258454,42.36573894169905,43650,-71.05980131541064,42.4097393331592,2788.0,4039.0
599,2019-10-07 00:47:30.7400,2019-10-07 00:57:30.3320,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,4703,Customer,1969,0,353,-71.09475295400082,42.34582947910074,86373,-71.10724699370482,42.33461468528392,2850.0,3450.0
222,2019-10-07 00:54:29.8710,2019-10-07 00:58:12.7260,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4847,Subscriber,1998,1,100273,-71.09760014248089,42.36290009302246,257166,-71.09207090000001,42.359761049999996,3269.0,3492.0
502,2019-10-07 00:59:07.1300,2019-10-07 01:07:29.7850,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,2271,Customer,1969,0,260011,-71.06204205510043,42.354981303035004,251354,-71.07628777690064,42.34088613168426,3547.0,4049.0
611,2019-10-07 00:59:11.9210,2019-10-07 01:09:23.2400,179,MIT Vassar St,42.35560121327927,-71.10394477844237,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,2399,Subscriber,1995,1,117152,-71.10695607911147,42.356977078470045,91876,-71.08498456964776,42.37142041468396,3551.0,4163.0
982,2019-10-07 00:59:19.7370,2019-10-07 01:15:42.0340,8,Union Square - Brighton Ave at Cambridge St,42.353334000000004,-71.137313,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,2864,Customer,1969,0,55431,-71.13881472101762,42.35207129621417,1500,-71.11818461267738,42.34936626002018,3559.0,4542.0
728,2019-10-07 00:59:35.5750,2019-10-07 01:11:44.3450,8,Union Square - Brighton Ave at Cambridge St,42.353334000000004,-71.137313,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,5825,Customer,1969,0,185099,-71.13644323890875,42.35289477757369,173593,-71.12179120712945,42.35276153647254,3575.0,4304.0
