tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
386,2019-10-12 08:15:04.3770,2019-10-12 08:21:30.4480,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,2203,Subscriber,1989,1,127450,-71.09881327605406,42.37082976548341,59197,-71.1122398816591,42.372040644795625,29704.0,30090.0,True,True
131,2019-10-12 08:15:50.8340,2019-10-12 08:18:02.2650,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,398,75 Binney St,42.36550728505653,-71.0801375997653,3348,Subscriber,1974,2,203475,-71.08513341325761,42.364351341649936,123513,-71.08063653369047,42.36793119899743,29750.0,29882.0,True,True
467,2019-10-12 08:19:48.2620,2019-10-12 08:27:35.2810,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4715,Subscriber,1997,2,57172,-71.11173655,42.3565081,124918,-71.09382272195718,42.35725043995431,29988.0,30455.0,True,True
562,2019-10-12 08:21:35.6680,2019-10-12 08:30:58.1100,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,4669,Subscriber,1999,1,259943,-71.10553270419442,42.35392952033495,225056,-71.08310551915746,42.363289115748046,30095.0,30658.0,True,True
323,2019-10-12 08:22:20.8990,2019-10-12 08:27:44.5810,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,378,191 Beacon St,42.380323350454155,-71.10878612855231,4821,Subscriber,1987,1,133910,-71.11844832245797,42.3717292420831,6472,-71.10857155,42.3784746,30140.0,30464.0,True,True
942,2019-10-12 08:24:07.1910,2019-10-12 08:39:49.9370,189,Kendall T,42.362427842912396,-71.08495473861693,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,5028,Subscriber,1958,1,259926,-71.08279250164853,42.362641914820884,134288,-71.11231544532689,42.35639363501344,30247.0,31189.0,True,True
428,2019-10-12 08:26:31.0090,2019-10-12 08:33:39.8160,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,2059,Subscriber,1971,1,96629,-71.11610209999999,42.370001200000004,87941,-71.1145159709723,42.37262489756479,30391.0,30819.0,True,True
230,2019-10-12 08:28:13.7550,2019-10-12 08:32:04.3310,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2154,Subscriber,1990,2,225414,-71.117684,42.38034045000001,246322,-71.1202485134758,42.372178999143635,30493.0,30724.0,True,True
170,2019-10-12 08:29:31.7660,2019-10-12 08:32:22.4050,177,University Park,42.36264779118595,-71.1000609397888,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4157,Subscriber,1970,0,156905,-71.09882367119647,42.36299997473513,202848,-71.10451271728128,42.36031667522556,30571.0,30742.0,True,True
6862,2019-10-12 08:29:37.6990,2019-10-12 10:24:00.5880,179,MIT Vassar St,42.35560121327927,-71.10394477844237,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,4798,Subscriber,1963,2,166426,-71.10597980999516,42.35755304116003,102956,-71.09860400201653,42.36963976275915,30577.0,37440.0,True,True
