tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
394,2019-10-07 06:52:53.0790,2019-10-07 06:59:27.7210,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5861,Subscriber,1986,1,61684,-71.10412867337612,42.371921858476455,6729,-71.11913594540731,42.37166414387711,24773.0,25167.0,True,True
500,2019-10-07 06:53:29.1280,2019-10-07 07:01:50.0140,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,5866,Subscriber,1990,2,85747,-71.10724038393084,42.35589893168242,245878,-71.08788993422861,42.36149681089946,24809.0,25310.0,True,True
832,2019-10-07 06:54:52.8960,2019-10-07 07:08:45.6800,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,5419,Subscriber,1992,2,38833,-71.11150901714878,42.36805582962052,48370,-71.08484190000001,42.364135299999994,24892.0,25725.0,True,True
352,2019-10-07 06:55:19.9620,2019-10-07 07:01:12.7260,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,180,Mt Auburn,42.37478628706384,-71.13320231437683,807,Subscriber,1989,1,96554,-71.11377384085247,42.37483867415313,117915,-71.13029997606729,42.375834337668046,24919.0,25272.0,True,True
424,2019-10-07 06:55:59.1380,2019-10-07 07:03:03.9660,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,2970,Subscriber,1999,1,161155,-71.1060889,42.3576161,225269,-71.08435148284433,42.36380294338639,24959.0,25383.0,True,True
277,2019-10-07 06:56:51.7890,2019-10-07 07:01:28.9320,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,189,Kendall T,42.362427842912396,-71.08495473861693,3989,Subscriber,1996,1,20743,-71.09492273896905,42.36779170829508,259926,-71.08279250164853,42.362641914820884,25011.0,25288.0,True,True
401,2019-10-07 06:58:19.1320,2019-10-07 07:05:00.4750,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,189,Kendall T,42.362427842912396,-71.08495473861693,5354,Subscriber,1993,2,102830,-71.09751115190926,42.37285607438895,202849,-71.08585858461151,42.362140702146775,25099.0,25500.0,True,True
847,2019-10-07 06:58:36.2590,2019-10-07 07:12:43.4550,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5275,Subscriber,1990,1,225721,-71.11515981032397,42.36962403391495,4323,-71.09477062896336,42.3590493371848,25116.0,25963.0,True,True
412,2019-10-07 06:59:28.8460,2019-10-07 07:06:21.6520,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,2405,Subscriber,1996,1,119460,-71.12579436620457,42.380576150861,96622,-71.1164539688717,42.37004870737536,25168.0,25581.0,True,True
484,2019-10-07 06:59:53.3320,2019-10-07 07:07:57.8650,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,189,Kendall T,42.362427842912396,-71.08495473861693,4157,Subscriber,1997,1,102797,-71.08896606947782,42.373665414481046,203474,-71.08617737942005,42.36479214365506,25193.0,25677.0,True,True
422,2019-10-07 07:01:18.5970,2019-10-07 07:08:20.7030,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861693,3184,Subscriber,1994,1,28084,-71.09872039854959,42.36003572504835,101528,-71.08748081038267,42.36280807589264,25278.0,25700.0,True,True
474,2019-10-07 07:01:57.8600,2019-10-07 07:09:52.3050,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,5940,Subscriber,1972,2,55703,-71.12418225530557,42.37424146705411,7688,-71.1015997,42.37054645,25317.0,25792.0,True,True
213,2019-10-07 07:03:22.8590,2019-10-07 07:06:56.4450,189,Kendall T,42.362427842912396,-71.08495473861693,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3989,Subscriber,1992,1,259920,-71.08765373296384,42.36325299055133,20710,-71.09138251116248,42.368765301288796,25402.0,25616.0,True,True
390,2019-10-07 07:04:07.5590,2019-10-07 07:10:38.1870,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08821999999998,5160,Subscriber,1988,1,34543,-71.10199386666044,42.367587149993355,246684,-71.09098619373064,42.36326768624518,25447.0,25838.0,True,True
196,2019-10-07 07:04:29.2630,2019-10-07 07:07:46.0190,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,6044,Subscriber,1989,1,88527,-71.10642292585206,42.3717608184311,32506,-71.1085523015813,42.365144329593605,25469.0,25666.0,True,True
282,2019-10-07 07:05:38.8490,2019-10-07 07:10:21.7960,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5466,Subscriber,1990,2,185584,-71.10613258996571,42.36860876612985,120280,-71.09982813461592,42.36617648701806,25538.0,25821.0,True,True
245,2019-10-07 07:06:59.1980,2019-10-07 07:11:04.7810,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3225,Subscriber,1994,1,6726,-71.1020257975342,42.371697307262814,159806,-71.10502809043746,42.36339407473953,25619.0,25864.0,True,True
273,2019-10-07 07:07:22.3390,2019-10-07 07:11:56.0600,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4362,Subscriber,1994,1,63,-71.10675130316166,42.36674347678885,118631,-71.11606414948695,42.37489285141103,25642.0,25916.0,True,True
1279,2019-10-07 07:07:48.1170,2019-10-07 07:29:07.5760,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3142,Subscriber,1975,1,37594,-71.11133853360306,42.36769717025296,167949,-71.10332731822336,42.363546035609325,25668.0,26947.0,True,True
